Date,Order_ID,Item_Name,Category,Quantity,Price,Total_Sales,Payment_Method,Customer_ID,Customer_Age,Customer_Gender,Visit_Type,Order_Time,Wait_Time_Mins,Day_of_the_Week,Meal_Period,Day_Type,row_id
2024-10-02,ORD27419,Pizza,"Main Course",2,14.00,28.00,"Credit Card",CUST3709,53,"Prefer not to answer",Delivery,12:22:00,21,Wednesday,Lunch,Weekday,535
2024-03-03,ORD60715,Salad,Appetizer,3,9.00,27.00,"Credit Card",CUST2062,53,Male,Delivery,15:40:00,21,Sunday,Lunch,Weekend,536
2024-07-03,ORD10804,Burger,"Main Course",3,12.00,36.00,"Credit Card",CUST9508,30,Male,Delivery,14:51:00,24,Wednesday,Lunch,Weekday,537
2024-07-04,ORD79592,"Unknown Item",Beverages,3,3.00,9.00,"Mobile Payment",CUST5867,41,Male,Takeout,08:16:00,16,Thursday,Breakfast,Holiday,538
2024-02-27,ORD11105,Pizza,"Main Course",3,14.00,42.00,"Mobile Payment",CUST2492,27,Female,Dine-in,11:24:00,19,Tuesday,Lunch,Weekday,539
2024-08-19,ORD28753,Burger,"Main Course",1,12.00,12.00,"Mobile Payment",CUST4191,35,Female,Dine-in,12:22:00,13,Monday,Lunch,Weekday,540
2024-05-27,ORD11604,Pasta,"Main Course",2,16.00,32.00,Cash,CUST4199,31,Female,Takeout,18:11:00,11,Monday,Dinner,Weekday,541
2024-09-02,ORD55950,Pizza,"Main Course",2,14.00,28.00,Cash,CUST4516,37,Female,Dine-in,13:26:00,16,Monday,Lunch,Weekday,542
2024-11-27,ORD13155,Pizza,"Main Course",3,14.00,42.00,"Credit Card",CUST7941,41,Male,Delivery,13:07:00,24,Wednesday,Lunch,Weekday,543
2024-06-25,ORD54994,Soda,Beverages,2,3.00,6.00,"Mobile Payment",CUST7021,34,Female,Takeout,18:51:00,7,Tuesday,Dinner,Weekday,544
2024-03-01,ORD36812,Tea,Beverages,2,3.00,6.00,"Mobile Payment",CUST3030,37,Female,Takeout,10:51:00,7,Friday,Breakfast,Weekday,545
2024-03-13,ORD99254,Coffee,Beverages,5,4.00,20.00,"Mobile Payment",CUST9248,28,Female,Dine-in,10:07:00,15,Wednesday,Breakfast,Weekday,546
2024-07-20,ORD36128,Burger,"Main Course",1,12.00,12.00,"Credit Card",CUST4352,22,Male,Takeout,15:14:00,8,Saturday,Lunch,Weekend,547
2024-04-04,ORD36874,Burger,"Main Course",2,12.00,24.00,"Credit Card",CUST7213,53,Male,Takeout,14:14:00,11,Thursday,Lunch,Weekday,548
2024-07-31,ORD62350,Coffee,Beverages,3,4.00,12.00,Cash,CUST6257,19,Male,Takeout,06:37:00,8,Wednesday,Breakfast,Weekday,549
2024-10-10,ORD24839,Pasta,"Main Course",4,16.00,64.00,"Mobile Payment",CUST8224,24,Female,Dine-in,18:26:00,22,Thursday,Dinner,Weekday,550
2024-01-01,ORD63762,Soda,Beverages,2,3.00,6.00,Cash,CUST1078,54,Male,Dine-in,17:34:00,12,Monday,Dinner,Holiday,551
2024-08-11,ORD86371,Salad,Appetizer,1,9.00,9.00,Cash,CUST7177,37,Female,Dine-in,14:31:00,12,Sunday,Lunch,Weekend,553
2024-05-23,ORD21860,Coffee,Beverages,1,4.00,4.00,"Mobile Payment",CUST2554,51,Male,Dine-in,09:01:00,11,Thursday,Breakfast,Weekday,554
2024-08-06,ORD11187,Pizza,"Main Course",1,14.00,14.00,Cash,CUST6757,19,Female,Dine-in,16:04:00,13,Tuesday,Lunch,Weekday,555
2024-04-05,ORD82617,Pizza,"Main Course",1,14.00,14.00,"Credit Card",CUST2402,29,Male,Takeout,14:00:00,8,Friday,Lunch,Weekday,557
2024-06-05,ORD48115,Coffee,Beverages,2,4.00,8.00,Cash,CUST7432,28,Male,Dine-in,08:27:00,12,Wednesday,Breakfast,Weekday,558
2024-11-03,ORD22383,Beer,"Alcoholic Drinks",5,6.00,30.00,"Credit Card",CUST2031,54,Male,Dine-in,18:40:00,11,Sunday,Dinner,Weekend,559
2024-05-04,ORD21743,Tea,Beverages,1,3.00,3.00,"Mobile Payment",CUST4826,44,Female,Takeout,06:06:00,6,Saturday,Breakfast,Weekend,561
2024-02-14,ORD44173,Burger,"Main Course",2,12.00,24.00,"Credit Card",CUST4449,33,Male,Takeout,13:07:00,11,Wednesday,Lunch,Weekday,562
2024-09-09,ORD17821,Beer,"Alcoholic Drinks",5,6.00,30.00,"Credit Card",CUST9111,50,"Prefer not to answer",Dine-in,17:34:00,11,Monday,Dinner,Weekday,563
2024-04-22,ORD63656,Coffee,Beverages,1,4.00,4.00,Cash,CUST4876,57,Female,Delivery,09:34:00,16,Monday,Breakfast,Weekday,564
2024-08-07,ORD22394,Soda,Beverages,2,3.00,6.00,"Credit Card",CUST5276,64,Male,Takeout,17:06:00,7,Wednesday,Dinner,Weekday,565
2024-08-08,ORD59481,Wine,"Alcoholic Drinks",1,10.00,10.00,"Credit Card",CUST7989,42,Male,Dine-in,19:55:00,11,Thursday,Dinner,Weekday,566
2024-01-11,ORD67191,Beer,"Alcoholic Drinks",3,6.00,18.00,"Mobile Payment",CUST8367,23,Female,Delivery,17:20:00,16,Thursday,Dinner,Weekday,567
2024-09-16,ORD97743,Pizza,"Main Course",5,14.00,70.00,Cash,CUST4757,19,Male,Takeout,13:15:00,20,Monday,Lunch,Weekday,568
2024-05-09,ORD13534,Pizza,"Main Course",3,14.00,42.00,"Mobile Payment",CUST9577,30,Female,Takeout,11:13:00,14,Thursday,Lunch,Weekday,569
2024-06-08,ORD87790,Soda,Beverages,4,3.00,12.00,"Mobile Payment",CUST1965,60,Male,Delivery,21:38:00,19,Saturday,Dinner,Weekend,570
2024-02-16,ORD77840,Burger,"Main Course",1,12.00,12.00,"Mobile Payment",CUST1707,39,Male,Dine-in,12:51:00,13,Friday,Lunch,Weekday,571
2024-03-26,ORD19531,Pasta,"Main Course",1,16.00,16.00,"Credit Card",CUST9960,65,Female,Dine-in,19:53:00,13,Tuesday,Dinner,Weekday,574
2024-12-21,ORD98202,Salad,Appetizer,3,9.00,27.00,Cash,CUST2638,26,Female,Dine-in,11:11:00,16,Saturday,Lunch,Weekend,575
2024-12-21,ORD12885,Soda,Beverages,2,3.00,6.00,"Mobile Payment",CUST1190,53,Female,Delivery,17:21:00,17,Saturday,Dinner,Weekend,576
2024-02-15,ORD30863,Pasta,"Main Course",4,16.00,64.00,Cash,CUST6512,33,Female,Takeout,19:44:00,17,Thursday,Dinner,Weekday,577
2024-11-25,ORD40859,Salad,Appetizer,2,9.00,18.00,"Credit Card",CUST5339,62,Male,Takeout,13:32:00,9,Monday,Lunch,Weekday,578
2024-03-22,ORD65995,Tea,Beverages,1,3.00,3.00,"Credit Card",CUST4228,43,Female,Takeout,07:50:00,6,Friday,Breakfast,Weekday,579
2024-01-12,ORD50963,Salad,Appetizer,1,9.00,9.00,"Credit Card",CUST6426,36,"Prefer not to answer",Dine-in,15:57:00,12,Friday,Lunch,Weekday,580
2024-09-24,ORD27977,Pizza,"Main Course",1,14.00,14.00,"Credit Card",CUST5184,54,Male,Delivery,11:15:00,18,Tuesday,Lunch,Weekday,581
2024-09-26,ORD44328,Soda,Beverages,2,3.00,6.00,"Credit Card",CUST9936,55,Male,Takeout,18:18:00,7,Thursday,Dinner,Weekday,582
2024-10-13,ORD10724,Burger,"Main Course",5,12.00,60.00,"Credit Card",CUST2580,27,Female,Takeout,15:23:00,20,Sunday,Lunch,Weekend,583
2024-03-19,ORD37687,Beer,"Alcoholic Drinks",3,6.00,18.00,"Credit Card",CUST3508,25,Female,Delivery,19:32:00,16,Tuesday,Dinner,Weekday,584
2024-05-23,ORD34693,Tea,Beverages,2,3.00,6.00,Cash,CUST8451,59,Male,Takeout,06:08:00,7,Thursday,Breakfast,Weekday,586
2024-01-27,ORD97593,Burger,"Main Course",4,12.00,48.00,"Mobile Payment",CUST8382,38,Female,Delivery,12:59:00,27,Saturday,Lunch,Weekend,587
2024-07-01,ORD95287,Salad,Appetizer,4,9.00,36.00,"Mobile Payment",CUST2259,30,Male,Takeout,16:19:00,13,Monday,Lunch,Weekday,588
2024-03-25,ORD90863,Soda,Beverages,3,3.00,9.00,"Mobile Payment",CUST8980,34,Female,Takeout,19:49:00,8,Monday,Dinner,Weekday,590
2024-10-01,ORD93123,Burger,"Main Course",1,12.00,12.00,Cash,CUST8076,60,Female,Dine-in,15:06:00,13,Tuesday,Lunch,Weekday,591
2024-04-16,ORD43990,Wine,"Alcoholic Drinks",5,10.00,50.00,"Mobile Payment",CUST9346,56,Female,Dine-in,20:33:00,11,Tuesday,Dinner,Weekday,592
2024-08-01,ORD45865,Pasta,"Main Course",4,16.00,64.00,"Mobile Payment",CUST1666,32,Female,Delivery,18:56:00,27,Thursday,Dinner,Weekday,593
2024-09-16,ORD77809,Pasta,"Main Course",1,16.00,16.00,Cash,CUST7964,25,Female,Delivery,19:37:00,18,Monday,Dinner,Weekday,594
2024-01-14,ORD39065,Coffee,Beverages,3,4.00,12.00,Cash,CUST3466,42,Male,Takeout,06:28:00,8,Sunday,Breakfast,Weekend,595
2024-12-05,ORD93779,Tea,Beverages,4,3.00,12.00,Cash,CUST9011,35,Male,Dine-in,10:19:00,14,Thursday,Breakfast,Weekday,596
2024-04-05,ORD83333,Soda,Beverages,3,3.00,9.00,Cash,CUST1764,41,Male,Delivery,17:09:00,18,Friday,Dinner,Weekday,597
2024-10-29,ORD58786,Soda,Beverages,5,3.00,15.00,Cash,CUST7691,35,Male,Delivery,19:11:00,20,Tuesday,Dinner,Weekday,598
2024-01-12,ORD92218,Pizza,"Main Course",4,14.00,56.00,"Credit Card",CUST6459,51,Female,Delivery,13:09:00,27,Friday,Lunch,Weekday,599
2024-06-03,ORD30242,Burger,"Main Course",1,12.00,12.00,"Mobile Payment",CUST3776,42,Male,Takeout,12:06:00,8,Monday,Lunch,Weekday,600
2024-12-10,ORD43557,Pizza,"Main Course",2,14.00,28.00,"Mobile Payment",CUST4296,56,Female,Delivery,12:25:00,21,Tuesday,Lunch,Weekday,601
2024-01-17,ORD82678,Tea,Beverages,3,3.00,9.00,"Mobile Payment",CUST6898,54,"Prefer not to answer",Dine-in,06:04:00,13,Wednesday,Breakfast,Weekday,602
2024-07-18,ORD36383,Coffee,Beverages,4,4.00,16.00,"Credit Card",CUST6772,59,Male,Takeout,06:54:00,9,Thursday,Breakfast,Weekday,603
2024-10-23,ORD78236,Coffee,Beverages,2,4.00,8.00,"Credit Card",CUST5357,41,Female,Takeout,08:48:00,7,Wednesday,Breakfast,Weekday,604
2024-03-19,ORD48847,Wine,"Alcoholic Drinks",4,10.00,40.00,Cash,CUST2279,26,Male,Dine-in,21:22:00,11,Tuesday,Dinner,Weekday,605
2024-08-12,ORD83256,Soda,Beverages,3,3.00,9.00,"Credit Card",CUST5258,43,Male,Delivery,20:56:00,18,Monday,Dinner,Weekday,606
2024-04-28,ORD10167,Beer,"Alcoholic Drinks",5,6.00,30.00,"Credit Card",CUST9291,43,Female,Dine-in,19:23:00,11,Sunday,Dinner,Weekend,607
2024-02-14,ORD35868,Coffee,Beverages,2,4.00,8.00,"Mobile Payment",CUST1406,20,Male,Delivery,09:23:00,17,Wednesday,Breakfast,Weekday,608
2024-04-15,ORD72611,Coffee,Beverages,3,4.00,12.00,Cash,CUST7297,37,Female,Delivery,09:11:00,18,Monday,Breakfast,Weekday,609
2024-03-05,ORD76121,Salad,Appetizer,3,9.00,27.00,Cash,CUST5372,49,Female,Takeout,12:13:00,11,Tuesday,Lunch,Weekday,611
2024-01-29,ORD39822,Beer,"Alcoholic Drinks",3,6.00,18.00,Cash,CUST6426,22,Female,Delivery,18:00:00,16,Monday,Dinner,Weekday,612
2024-04-03,ORD66563,Beer,"Alcoholic Drinks",3,6.00,18.00,Cash,CUST2917,55,Female,Dine-in,18:01:00,11,Wednesday,Dinner,Weekday,613
2024-04-04,ORD44768,Salad,Appetizer,5,9.00,45.00,"Credit Card",CUST9282,27,Female,Takeout,12:07:00,15,Thursday,Lunch,Weekday,614
2024-08-31,ORD12626,Coffee,Beverages,5,4.00,20.00,"Credit Card",CUST8046,18,Female,Dine-in,08:44:00,15,Saturday,Breakfast,Weekend,615
2024-09-01,ORD62971,Beer,"Alcoholic Drinks",5,6.00,30.00,Cash,CUST7871,44,Male,Delivery,19:55:00,16,Sunday,Dinner,Weekend,616
2024-09-09,ORD63554,Wine,"Alcoholic Drinks",5,10.00,50.00,"Mobile Payment",CUST6410,19,Female,Dine-in,17:51:00,11,Monday,Dinner,Weekday,617
2024-04-29,ORD94002,Coffee,Beverages,3,4.00,12.00,Cash,CUST9426,25,Male,Dine-in,06:47:00,13,Monday,Breakfast,Weekday,618
2024-11-23,ORD54022,Pizza,"Main Course",1,14.00,14.00,"Credit Card",CUST1100,48,"Prefer not to answer",Takeout,16:09:00,8,Saturday,Lunch,Weekend,619
2024-12-06,ORD94198,Pizza,"Main Course",2,14.00,28.00,"Credit Card",CUST5847,63,Female,Dine-in,14:45:00,16,Friday,Lunch,Weekday,620
2024-12-29,ORD82766,Soda,Beverages,5,3.00,15.00,"Mobile Payment",CUST6577,30,Male,Delivery,21:52:00,20,Sunday,Dinner,Weekend,621
2024-07-27,ORD72988,Salad,Appetizer,1,9.00,9.00,Cash,CUST9247,28,Male,Takeout,15:08:00,7,Saturday,Lunch,Weekend,622
2024-10-13,ORD64299,Beer,"Alcoholic Drinks",3,6.00,18.00,"Mobile Payment",CUST1662,64,Female,Takeout,19:13:00,6,Sunday,Dinner,Weekend,624
2024-04-03,ORD64707,Wine,"Alcoholic Drinks",4,10.00,40.00,"Mobile Payment",CUST4590,24,"Prefer not to answer",Takeout,21:54:00,6,Wednesday,Dinner,Weekday,625
2024-04-23,ORD42423,Wine,"Alcoholic Drinks",3,10.00,30.00,Cash,CUST3080,30,Female,Takeout,21:31:00,6,Tuesday,Dinner,Weekday,626
2024-08-24,ORD21532,Coffee,Beverages,3,4.00,12.00,"Mobile Payment",CUST3150,59,Male,Dine-in,09:29:00,13,Saturday,Breakfast,Weekend,627
2024-11-19,ORD78301,Pizza,"Main Course",1,14.00,14.00,Cash,CUST7070,21,Male,Dine-in,16:55:00,13,Tuesday,Lunch,Weekday,628
2024-10-13,ORD12924,Burger,"Main Course",2,12.00,24.00,"Mobile Payment",CUST7136,44,Female,Dine-in,13:27:00,16,Sunday,Lunch,Weekend,629
2024-11-09,ORD94204,Burger,"Main Course",2,12.00,24.00,Cash,CUST3849,27,"Prefer not to answer",Takeout,11:35:00,11,Saturday,Lunch,Weekend,630
2024-12-12,ORD58952,Beer,"Alcoholic Drinks",2,6.00,12.00,"Mobile Payment",CUST5604,19,Male,Delivery,20:21:00,16,Thursday,Dinner,Weekday,632
2024-05-24,ORD82627,Pizza,"Main Course",4,14.00,56.00,Cash,CUST6119,61,Male,Dine-in,14:55:00,22,Friday,Lunch,Weekday,633
2024-10-23,ORD52113,Pizza,"Main Course",2,14.00,28.00,Cash,CUST3059,42,Female,Dine-in,12:27:00,16,Wednesday,Lunch,Weekday,634
2024-11-25,ORD44038,Pizza,"Main Course",1,14.00,14.00,"Credit Card",CUST3891,31,Male,Takeout,15:48:00,8,Monday,Lunch,Weekday,636
2024-12-14,ORD62812,Soda,Beverages,4,3.00,12.00,"Credit Card",CUST6915,24,Male,Delivery,20:59:00,19,Saturday,Dinner,Weekend,637
2024-10-05,ORD49385,Wine,"Alcoholic Drinks",4,10.00,40.00,Cash,CUST7559,39,Male,Takeout,17:59:00,6,Saturday,Dinner,Weekend,638
2024-11-06,ORD80522,Burger,"Main Course",3,12.00,36.00,Cash,CUST2340,42,"Prefer not to answer",Delivery,16:37:00,24,Wednesday,Lunch,Weekday,639
2024-11-08,ORD96577,Pizza,"Main Course",4,14.00,56.00,"Credit Card",CUST7415,43,Male,Dine-in,11:14:00,22,Friday,Lunch,Weekday,640
2024-10-05,ORD32944,Soda,Beverages,2,3.00,6.00,"Mobile Payment",CUST5141,23,Male,Dine-in,17:05:00,12,Saturday,Dinner,Weekend,641
2024-01-26,ORD57909,Burger,"Main Course",3,12.00,36.00,"Credit Card",CUST2435,51,Female,Takeout,11:47:00,14,Friday,Lunch,Weekday,642
2024-08-23,ORD43333,Salad,Appetizer,2,9.00,18.00,"Credit Card",CUST8884,24,Male,Dine-in,16:42:00,14,Friday,Lunch,Weekday,643
2024-02-27,ORD17239,Burger,"Main Course",4,12.00,48.00,"Credit Card",CUST6496,25,Female,Dine-in,16:44:00,22,Tuesday,Lunch,Weekday,644
2024-10-29,ORD67090,Pizza,"Main Course",1,14.00,14.00,"Credit Card",CUST6515,32,Male,Delivery,13:46:00,18,Tuesday,Lunch,Weekday,645
2024-09-16,ORD64285,Burger,"Main Course",3,12.00,36.00,"Mobile Payment",CUST1124,34,Female,Delivery,11:36:00,24,Monday,Lunch,Weekday,646
2024-02-16,ORD24095,Tea,Beverages,5,3.00,15.00,"Credit Card",CUST2206,41,Female,Takeout,06:42:00,10,Friday,Breakfast,Weekday,647
2024-12-20,ORD10198,Soda,Beverages,4,3.00,12.00,"Credit Card",CUST7696,28,Female,Takeout,19:48:00,9,Friday,Dinner,Weekday,649
2024-12-24,ORD32502,Burger,"Main Course",5,12.00,60.00,"Credit Card",CUST4523,23,Female,Takeout,14:28:00,20,Tuesday,Lunch,Weekday,650
2024-10-26,ORD57899,Pizza,"Main Course",4,14.00,56.00,"Credit Card",CUST1963,61,"Prefer not to answer",Delivery,15:14:00,27,Saturday,Lunch,Weekend,651
2024-11-02,ORD78682,Soda,Beverages,1,3.00,3.00,"Credit Card",CUST6109,49,Male,Takeout,19:01:00,6,Saturday,Dinner,Weekend,652
2024-10-16,ORD73587,Burger,"Main Course",1,12.00,12.00,"Mobile Payment",CUST2804,18,Male,Takeout,13:23:00,8,Wednesday,Lunch,Weekday,653
2024-09-07,ORD95618,Pasta,"Main Course",2,16.00,32.00,"Mobile Payment",CUST8401,37,Male,Dine-in,21:35:00,16,Saturday,Dinner,Weekend,654
2024-04-20,ORD21051,Coffee,Beverages,5,4.00,20.00,"Mobile Payment",CUST2006,29,Female,Dine-in,06:44:00,15,Saturday,Breakfast,Weekend,655
2024-03-19,ORD77837,Tea,Beverages,5,3.00,15.00,Cash,CUST1973,59,Female,Delivery,07:15:00,20,Tuesday,Breakfast,Weekday,656
2024-03-18,ORD44831,Pasta,"Main Course",5,16.00,80.00,Cash,CUST1940,49,Male,Dine-in,20:09:00,25,Monday,Dinner,Weekday,657
2024-04-14,ORD54581,Soda,Beverages,5,3.00,15.00,"Mobile Payment",CUST6008,33,Female,Takeout,17:57:00,10,Sunday,Dinner,Weekend,658
2024-09-11,ORD67121,Tea,Beverages,5,3.00,15.00,"Mobile Payment",CUST2781,26,Male,Takeout,06:19:00,10,Wednesday,Breakfast,Weekday,659
2024-05-16,ORD49979,Tea,Beverages,3,3.00,9.00,Cash,CUST6375,39,Male,Takeout,07:18:00,8,Thursday,Breakfast,Weekday,661
2024-08-15,ORD70968,Tea,Beverages,1,3.00,3.00,"Credit Card",CUST1130,46,Male,Dine-in,08:49:00,11,Thursday,Breakfast,Weekday,662
2024-10-14,ORD31945,Salad,Appetizer,2,9.00,18.00,"Mobile Payment",CUST4188,48,Male,Takeout,13:16:00,9,Monday,Lunch,Weekday,663
2024-12-05,ORD55307,"Unknown Item","Main Course",16,12.00,192.00,Cash,CUST1373,41,"Prefer not to answer",Takeout,15:26:00,88,Thursday,Lunch,Weekday,664
2024-11-17,ORD39470,Burger,"Main Course",1,12.00,12.00,"Credit Card",CUST3104,54,Female,Takeout,15:30:00,8,Sunday,Lunch,Weekend,665
2024-08-22,ORD13786,Beer,"Alcoholic Drinks",5,6.00,30.00,"Mobile Payment",CUST8499,65,Female,Delivery,17:13:00,16,Thursday,Dinner,Weekday,666
2024-09-28,ORD97710,Salad,Appetizer,5,9.00,45.00,"Mobile Payment",CUST5163,62,Female,Dine-in,15:37:00,20,Saturday,Lunch,Weekend,667
2024-03-06,ORD30005,Beer,"Alcoholic Drinks",5,6.00,30.00,"Mobile Payment",CUST8560,43,Female,Dine-in,17:06:00,11,Wednesday,Dinner,Weekday,668
2024-03-31,ORD59224,Coffee,Beverages,5,4.00,20.00,"Mobile Payment",CUST2132,20,Female,Delivery,10:38:00,20,Sunday,Breakfast,Weekend,669
2024-07-24,ORD91271,Burger,"Main Course",2,12.00,24.00,Cash,CUST4804,53,Male,Takeout,12:17:00,11,Wednesday,Lunch,Weekday,670
2024-01-18,ORD56761,Burger,"Main Course",2,12.00,24.00,Cash,CUST8572,62,Female,Delivery,13:07:00,21,Thursday,Lunch,Weekday,671
2024-04-24,ORD69357,Tea,Beverages,5,3.00,15.00,"Mobile Payment",CUST2974,52,"Prefer not to answer",Dine-in,10:16:00,15,Wednesday,Breakfast,Weekday,672
2024-04-16,ORD81272,Wine,"Alcoholic Drinks",5,10.00,50.00,"Mobile Payment",CUST6830,42,Male,Takeout,18:51:00,6,Tuesday,Dinner,Weekday,673
2024-01-07,ORD85243,Beer,"Alcoholic Drinks",4,6.00,24.00,Cash,CUST1941,55,Male,Takeout,21:12:00,6,Sunday,Dinner,Weekend,674
2024-02-27,ORD13596,Burger,"Main Course",1,12.00,12.00,"Credit Card",CUST3765,45,Male,Dine-in,16:15:00,13,Tuesday,Lunch,Weekday,675
2024-07-02,ORD10816,Beer,"Alcoholic Drinks",4,6.00,24.00,"Mobile Payment",CUST1045,50,Male,Dine-in,19:59:00,11,Tuesday,Dinner,Weekday,676
2024-05-16,ORD11849,Salad,Appetizer,3,9.00,27.00,"Credit Card",CUST7743,41,Female,Delivery,15:40:00,21,Thursday,Lunch,Weekday,677
2024-07-27,ORD88731,Salad,Appetizer,5,9.00,45.00,"Mobile Payment",CUST1726,24,Male,Takeout,13:36:00,15,Saturday,Lunch,Weekend,678
2024-04-28,ORD73827,Coffee,Beverages,3,4.00,12.00,"Mobile Payment",CUST4862,65,Female,Delivery,10:06:00,18,Sunday,Breakfast,Weekend,680
2024-10-01,ORD74739,Pasta,"Main Course",4,16.00,64.00,"Credit Card",CUST5564,34,Male,Dine-in,21:21:00,22,Tuesday,Dinner,Weekday,681
2024-02-29,ORD47060,Tea,Beverages,14,3.00,42.00,"Credit Card",CUST3845,31,"Prefer not to answer",Delivery,10:16:00,46,Thursday,Breakfast,Weekday,682
2024-12-27,ORD55486,Tea,Beverages,1,3.00,3.00,"Credit Card",CUST6149,62,"Prefer not to answer",Takeout,07:33:00,6,Friday,Breakfast,Weekday,683
2024-01-23,ORD89530,Beer,"Alcoholic Drinks",2,6.00,12.00,"Credit Card",CUST6802,37,Male,Dine-in,18:22:00,11,Tuesday,Dinner,Weekday,684
2024-04-11,ORD67123,Burger,"Main Course",2,12.00,24.00,"Mobile Payment",CUST9325,38,Male,Delivery,11:45:00,21,Thursday,Lunch,Weekday,685
2024-07-01,ORD67504,Salad,Appetizer,3,9.00,27.00,"Mobile Payment",CUST9203,65,Female,Takeout,14:05:00,11,Monday,Lunch,Weekday,686
2024-11-16,ORD31568,Coffee,Beverages,1,4.00,4.00,"Mobile Payment",CUST1931,40,Male,Takeout,10:39:00,6,Saturday,Breakfast,Weekend,687
2024-09-29,ORD42581,Beer,"Alcoholic Drinks",5,6.00,30.00,"Credit Card",CUST7441,20,Male,Dine-in,17:12:00,11,Sunday,Dinner,Weekend,688
2024-02-25,ORD34365,Pasta,"Main Course",3,16.00,48.00,"Mobile Payment",CUST3148,44,Male,Dine-in,17:47:00,19,Sunday,Dinner,Weekend,689
2024-10-11,ORD10461,Burger,"Main Course",1,12.00,12.00,Cash,CUST3621,28,Male,Takeout,16:57:00,8,Friday,Lunch,Weekday,690
2024-02-27,ORD24459,Burger,"Main Course",2,12.00,24.00,"Credit Card",CUST6435,49,Male,Dine-in,15:19:00,16,Tuesday,Lunch,Weekday,691
2024-12-29,ORD54694,Pasta,"Main Course",2,16.00,32.00,Cash,CUST9071,39,Female,Delivery,18:33:00,21,Sunday,Dinner,Weekend,692
2024-10-06,ORD75693,Salad,Appetizer,5,9.00,45.00,"Credit Card",CUST8228,33,Female,Dine-in,11:23:00,20,Sunday,Lunch,Weekend,693
2024-08-24,ORD89032,Soda,Beverages,3,3.00,9.00,Cash,CUST1879,58,Female,Delivery,21:32:00,18,Saturday,Dinner,Weekend,695
2024-09-28,ORD87365,Burger,"Main Course",3,12.00,36.00,Cash,CUST3952,34,Female,Takeout,14:15:00,14,Saturday,Lunch,Weekend,696
2024-08-28,ORD36154,Beer,"Alcoholic Drinks",4,6.00,24.00,"Mobile Payment",CUST7994,41,Female,Delivery,17:10:00,16,Wednesday,Dinner,Weekday,697
2024-01-31,ORD93737,Beer,"Alcoholic Drinks",5,6.00,30.00,"Mobile Payment",CUST9184,25,Female,Dine-in,18:13:00,11,Wednesday,Dinner,Weekday,700
2024-04-30,ORD31265,Wine,"Alcoholic Drinks",4,10.00,40.00,Cash,CUST1123,21,Female,Takeout,19:12:00,6,Tuesday,Dinner,Weekday,701
2024-07-07,ORD48722,Wine,"Alcoholic Drinks",1,10.00,10.00,Cash,CUST4606,28,Female,Takeout,20:57:00,6,Sunday,Dinner,Weekend,702
2024-03-25,ORD59496,Beer,"Alcoholic Drinks",2,6.00,12.00,"Mobile Payment",CUST6804,30,Male,Takeout,20:42:00,6,Monday,Dinner,Weekday,703
2024-04-03,ORD71129,Beer,"Alcoholic Drinks",3,6.00,18.00,"Mobile Payment",CUST7469,31,Male,Takeout,17:33:00,6,Wednesday,Dinner,Weekday,704
2024-11-13,ORD67502,Pizza,"Main Course",1,14.00,14.00,Cash,CUST6951,45,Female,Takeout,16:56:00,8,Wednesday,Lunch,Weekday,705
2024-09-23,ORD86458,Coffee,Beverages,1,4.00,4.00,"Credit Card",CUST7391,65,Female,Delivery,08:33:00,16,Monday,Breakfast,Weekday,707
2024-04-06,ORD63236,Beer,"Alcoholic Drinks",3,6.00,18.00,"Mobile Payment",CUST3101,62,Male,Delivery,17:28:00,16,Saturday,Dinner,Weekend,709
2024-11-20,ORD32630,Pasta,"Main Course",4,16.00,64.00,"Credit Card",CUST8596,24,Male,Dine-in,20:55:00,22,Wednesday,Dinner,Weekday,710
2024-07-20,ORD39479,Tea,Beverages,2,3.00,6.00,Cash,CUST6943,26,Female,Dine-in,08:36:00,12,Saturday,Breakfast,Weekend,711
2024-02-12,ORD49891,Beer,"Alcoholic Drinks",5,6.00,30.00,Cash,CUST1042,27,Male,Takeout,19:09:00,6,Monday,Dinner,Weekday,712
2024-07-05,ORD19694,Beer,"Alcoholic Drinks",2,6.00,12.00,Cash,CUST5749,35,Male,Delivery,21:05:00,16,Friday,Dinner,Weekday,713
2024-02-21,ORD30270,Coffee,Beverages,5,4.00,20.00,"Mobile Payment",CUST6688,30,Female,Takeout,08:50:00,10,Wednesday,Breakfast,Weekday,715
2024-11-06,ORD73379,Salad,Appetizer,1,9.00,9.00,"Mobile Payment",CUST2741,43,Male,Takeout,14:52:00,7,Wednesday,Lunch,Weekday,716
2024-02-08,ORD98925,Wine,"Alcoholic Drinks",3,10.00,30.00,Cash,CUST5091,30,Male,Dine-in,17:31:00,11,Thursday,Dinner,Weekday,717
2024-12-02,ORD47457,Beer,"Alcoholic Drinks",5,6.00,30.00,"Mobile Payment",CUST3035,39,Female,Takeout,18:09:00,6,Monday,Dinner,Weekday,718
2024-04-22,ORD88656,Burger,"Main Course",4,12.00,48.00,"Mobile Payment",CUST7619,50,Female,Takeout,15:14:00,17,Monday,Lunch,Weekday,719
2024-02-19,ORD10001,Pizza,"Main Course",1,14.00,14.00,Cash,CUST9270,62,Male,Dine-in,11:10:00,13,Monday,Lunch,Weekday,720
